"TIME","GEO","CITIZEN","SEX","AGE","ASYL_APP","UNIT","Value"
"2015M02","Cyprus","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M02","Cyprus","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M02","Cyprus","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M02","Cyprus","Iraq","Total","Total","First time applicant","Person","0"
"2015M02","Cyprus","Syria","Total","Total","Asylum applicant","Person","55"
"2015M02","Cyprus","Syria","Total","Total","First time applicant","Person","45"
"2015M02","Latvia","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M02","Latvia","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M02","Latvia","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M02","Latvia","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M02","Latvia","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M02","Latvia","Iraq","Total","Total","First time applicant","Person","0"
"2015M02","Latvia","Syria","Total","Total","Asylum applicant","Person","0"
"2015M02","Latvia","Syria","Total","Total","First time applicant","Person","0"
"2015M02","Lithuania","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M02","Lithuania","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M02","Lithuania","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M02","Lithuania","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M02","Lithuania","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M02","Lithuania","Iraq","Total","Total","First time applicant","Person","0"
"2015M02","Lithuania","Syria","Total","Total","Asylum applicant","Person","0"
"2015M02","Lithuania","Syria","Total","Total","First time applicant","Person","0"
"2015M02","Luxembourg","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M02","Luxembourg","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M02","Luxembourg","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M02","Luxembourg","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M02","Luxembourg","Iraq","Total","Total","Asylum applicant","Person","5"
"2015M02","Luxembourg","Iraq","Total","Total","First time applicant","Person","5"
"2015M02","Luxembourg","Syria","Total","Total","Asylum applicant","Person","5"
"2015M02","Luxembourg","Syria","Total","Total","First time applicant","Person","5"
"2015M02","Hungary","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M02","Hungary","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M02","Hungary","Afghanistan","Total","Total","Asylum applicant","Person","1 220"
"2015M02","Hungary","Afghanistan","Total","Total","First time applicant","Person","1 195"
"2015M02","Hungary","Iraq","Total","Total","Asylum applicant","Person","230"
"2015M02","Hungary","Iraq","Total","Total","First time applicant","Person","230"
"2015M02","Hungary","Syria","Total","Total","Asylum applicant","Person","625"
"2015M02","Hungary","Syria","Total","Total","First time applicant","Person","615"
"2015M02","Malta","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M02","Malta","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M02","Malta","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M02","Malta","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M02","Malta","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M02","Malta","Iraq","Total","Total","First time applicant","Person","0"
"2015M02","Malta","Syria","Total","Total","Asylum applicant","Person","10"
"2015M02","Malta","Syria","Total","Total","First time applicant","Person","10"
"2015M02","Netherlands","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M02","Netherlands","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M02","Netherlands","Afghanistan","Total","Total","Asylum applicant","Person","75"
"2015M02","Netherlands","Afghanistan","Total","Total","First time applicant","Person","35"
"2015M02","Netherlands","Iraq","Total","Total","Asylum applicant","Person","75"
"2015M02","Netherlands","Iraq","Total","Total","First time applicant","Person","30"
"2015M02","Netherlands","Syria","Total","Total","Asylum applicant","Person","195"
"2015M02","Netherlands","Syria","Total","Total","First time applicant","Person","190"
"2015M02","Austria","European Union (28 countries)","Total","Total","Asylum applicant","Person","5"
"2015M02","Austria","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M02","Austria","Afghanistan","Total","Total","Asylum applicant","Person","420"
"2015M02","Austria","Afghanistan","Total","Total","First time applicant","Person","410"
"2015M02","Austria","Iraq","Total","Total","Asylum applicant","Person","205"
"2015M02","Austria","Iraq","Total","Total","First time applicant","Person","200"
"2015M02","Austria","Syria","Total","Total","Asylum applicant","Person","670"
"2015M02","Austria","Syria","Total","Total","First time applicant","Person","660"
"2015M02","Poland","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M02","Poland","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M02","Poland","Afghanistan","Total","Total","Asylum applicant","Person","5"
"2015M02","Poland","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M02","Poland","Iraq","Total","Total","Asylum applicant","Person","5"
"2015M02","Poland","Iraq","Total","Total","First time applicant","Person","5"
"2015M02","Poland","Syria","Total","Total","Asylum applicant","Person","5"
"2015M02","Poland","Syria","Total","Total","First time applicant","Person","5"
"2015M02","Portugal","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M02","Portugal","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M02","Portugal","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M02","Portugal","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M02","Portugal","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M02","Portugal","Iraq","Total","Total","First time applicant","Person","0"
"2015M02","Portugal","Syria","Total","Total","Asylum applicant","Person","0"
"2015M02","Portugal","Syria","Total","Total","First time applicant","Person","0"
"2015M02","Romania","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M02","Romania","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M02","Romania","Afghanistan","Total","Total","Asylum applicant","Person","5"
"2015M02","Romania","Afghanistan","Total","Total","First time applicant","Person","5"
"2015M02","Romania","Iraq","Total","Total","Asylum applicant","Person","10"
"2015M02","Romania","Iraq","Total","Total","First time applicant","Person","10"
"2015M02","Romania","Syria","Total","Total","Asylum applicant","Person","30"
"2015M02","Romania","Syria","Total","Total","First time applicant","Person","30"
"2015M02","Slovenia","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M02","Slovenia","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M02","Slovenia","Afghanistan","Total","Total","Asylum applicant","Person","5"
"2015M02","Slovenia","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M02","Slovenia","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M02","Slovenia","Iraq","Total","Total","First time applicant","Person","0"
"2015M02","Slovenia","Syria","Total","Total","Asylum applicant","Person","0"
"2015M02","Slovenia","Syria","Total","Total","First time applicant","Person","0"
"2015M02","Slovakia","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M02","Slovakia","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M02","Slovakia","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M02","Slovakia","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M02","Slovakia","Iraq","Total","Total","Asylum applicant","Person","5"
"2015M02","Slovakia","Iraq","Total","Total","First time applicant","Person","5"
"2015M02","Slovakia","Syria","Total","Total","Asylum applicant","Person","0"
"2015M02","Slovakia","Syria","Total","Total","First time applicant","Person","0"
"2015M02","Finland","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M02","Finland","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M02","Finland","Afghanistan","Total","Total","Asylum applicant","Person","15"
"2015M02","Finland","Afghanistan","Total","Total","First time applicant","Person","15"
"2015M02","Finland","Iraq","Total","Total","Asylum applicant","Person","75"
"2015M02","Finland","Iraq","Total","Total","First time applicant","Person","70"
"2015M02","Finland","Syria","Total","Total","Asylum applicant","Person","15"
"2015M02","Finland","Syria","Total","Total","First time applicant","Person","15"
"2015M02","Sweden","European Union (28 countries)","Total","Total","Asylum applicant","Person","5"
"2015M02","Sweden","European Union (28 countries)","Total","Total","First time applicant","Person","5"
"2015M02","Sweden","Afghanistan","Total","Total","Asylum applicant","Person","260"
"2015M02","Sweden","Afghanistan","Total","Total","First time applicant","Person","250"
"2015M02","Sweden","Iraq","Total","Total","Asylum applicant","Person","195"
"2015M02","Sweden","Iraq","Total","Total","First time applicant","Person","140"
"2015M02","Sweden","Syria","Total","Total","Asylum applicant","Person","965"
"2015M02","Sweden","Syria","Total","Total","First time applicant","Person","925"
"2015M02","United Kingdom","European Union (28 countries)","Total","Total","Asylum applicant","Person","25"
"2015M02","United Kingdom","European Union (28 countries)","Total","Total","First time applicant","Person","25"
"2015M02","United Kingdom","Afghanistan","Total","Total","Asylum applicant","Person","115"
"2015M02","United Kingdom","Afghanistan","Total","Total","First time applicant","Person","110"
"2015M02","United Kingdom","Iraq","Total","Total","Asylum applicant","Person","85"
"2015M02","United Kingdom","Iraq","Total","Total","First time applicant","Person","85"
"2015M02","United Kingdom","Syria","Total","Total","Asylum applicant","Person","170"
"2015M02","United Kingdom","Syria","Total","Total","First time applicant","Person","165"
"2015M02","Iceland","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M02","Iceland","European Union (28 countries)","Total","Total","First time applicant","Person",":"
"2015M02","Iceland","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M02","Iceland","Afghanistan","Total","Total","First time applicant","Person",":"
"2015M02","Iceland","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M02","Iceland","Iraq","Total","Total","First time applicant","Person",":"
"2015M02","Iceland","Syria","Total","Total","Asylum applicant","Person","0"
"2015M02","Iceland","Syria","Total","Total","First time applicant","Person",":"
"2015M02","Liechtenstein","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M02","Liechtenstein","European Union (28 countries)","Total","Total","First time applicant","Person",":"
"2015M02","Liechtenstein","Afghanistan","Total","Total","Asylum applicant","Person","0"
