"TIME","GEO","CITIZEN","SEX","AGE","ASYL_APP","UNIT","Value","Flag and Footnotes"
"2015M02","Slovenia","Iraq","Males","Total","Asylum applicant","Person","0",""
"2015M02","Slovenia","Iraq","Females","Total","Asylum applicant","Person","0",""
"2015M02","Slovenia","Syria","Males","Total","Asylum applicant","Person","0",""
"2015M02","Slovenia","Syria","Females","Total","Asylum applicant","Person","0",""
"2015M02","Sweden","Albania","Males","Total","Asylum applicant","Person","90",""
"2015M02","Sweden","Albania","Females","Total","Asylum applicant","Person","45",""
"2015M02","Sweden","Serbia","Males","Total","Asylum applicant","Person","90",""
"2015M02","Sweden","Serbia","Females","Total","Asylum applicant","Person","80",""
"2015M02","Sweden","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","240",""
"2015M02","Sweden","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","150",""
"2015M02","Sweden","Russia","Males","Total","Asylum applicant","Person","35",""
"2015M02","Sweden","Russia","Females","Total","Asylum applicant","Person","25",""
"2015M02","Sweden","Extra EU-28","Males","Total","Asylum applicant","Person","2,675",""
"2015M02","Sweden","Extra EU-28","Females","Total","Asylum applicant","Person","1,370",""
"2015M02","Sweden","Eritrea","Males","Total","Asylum applicant","Person","120",""
"2015M02","Sweden","Eritrea","Females","Total","Asylum applicant","Person","90",""
"2015M02","Sweden","Afghanistan","Males","Total","Asylum applicant","Person","210",""
"2015M02","Sweden","Afghanistan","Females","Total","Asylum applicant","Person","50",""
"2015M02","Sweden","Pakistan","Males","Total","Asylum applicant","Person","15",""
"2015M02","Sweden","Pakistan","Females","Total","Asylum applicant","Person","5",""
"2015M02","Sweden","Iraq","Males","Total","Asylum applicant","Person","120",""
"2015M02","Sweden","Iraq","Females","Total","Asylum applicant","Person","75",""
"2015M02","Sweden","Syria","Males","Total","Asylum applicant","Person","640",""
"2015M02","Sweden","Syria","Females","Total","Asylum applicant","Person","325",""
"2015M02","United Kingdom","Albania","Males","Total","Asylum applicant","Person","65",""
"2015M02","United Kingdom","Albania","Females","Total","Asylum applicant","Person","65",""
"2015M02","United Kingdom","Serbia","Males","Total","Asylum applicant","Person","0",""
"2015M02","United Kingdom","Serbia","Females","Total","Asylum applicant","Person","0",""
"2015M02","United Kingdom","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","0",""
"2015M02","United Kingdom","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","0",""
"2015M02","United Kingdom","Russia","Males","Total","Asylum applicant","Person","5",""
"2015M02","United Kingdom","Russia","Females","Total","Asylum applicant","Person","10",""
"2015M02","United Kingdom","Extra EU-28","Males","Total","Asylum applicant","Person","1,480",""
"2015M02","United Kingdom","Extra EU-28","Females","Total","Asylum applicant","Person","750",""
"2015M02","United Kingdom","Eritrea","Males","Total","Asylum applicant","Person","130",""
"2015M02","United Kingdom","Eritrea","Females","Total","Asylum applicant","Person","70",""
"2015M02","United Kingdom","Afghanistan","Males","Total","Asylum applicant","Person","90",""
"2015M02","United Kingdom","Afghanistan","Females","Total","Asylum applicant","Person","20",""
"2015M02","United Kingdom","Pakistan","Males","Total","Asylum applicant","Person","155",""
"2015M02","United Kingdom","Pakistan","Females","Total","Asylum applicant","Person","80",""
"2015M02","United Kingdom","Iraq","Males","Total","Asylum applicant","Person","60",""
"2015M02","United Kingdom","Iraq","Females","Total","Asylum applicant","Person","30",""
"2015M02","United Kingdom","Syria","Males","Total","Asylum applicant","Person","135",""
"2015M02","United Kingdom","Syria","Females","Total","Asylum applicant","Person","30",""
"2015M02","Switzerland","Albania","Males","Total","Asylum applicant","Person","5",""
"2015M02","Switzerland","Albania","Females","Total","Asylum applicant","Person","5",""
"2015M02","Switzerland","Serbia","Males","Total","Asylum applicant","Person","15",""
"2015M02","Switzerland","Serbia","Females","Total","Asylum applicant","Person","10",""
"2015M02","Switzerland","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","50",""
"2015M02","Switzerland","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","30",""
"2015M02","Switzerland","Russia","Males","Total","Asylum applicant","Person","10",""
"2015M02","Switzerland","Russia","Females","Total","Asylum applicant","Person","5",""
"2015M02","Switzerland","Extra EU-28","Males","Total","Asylum applicant","Person","1,000",""
"2015M02","Switzerland","Extra EU-28","Females","Total","Asylum applicant","Person","410",""
"2015M02","Switzerland","Eritrea","Males","Total","Asylum applicant","Person","70",""
"2015M02","Switzerland","Eritrea","Females","Total","Asylum applicant","Person","90",""
"2015M02","Switzerland","Afghanistan","Males","Total","Asylum applicant","Person","75",""
"2015M02","Switzerland","Afghanistan","Females","Total","Asylum applicant","Person","15",""
"2015M02","Switzerland","Pakistan","Males","Total","Asylum applicant","Person","10",""
"2015M02","Switzerland","Pakistan","Females","Total","Asylum applicant","Person","5",""
"2015M02","Switzerland","Iraq","Males","Total","Asylum applicant","Person","30",""
"2015M02","Switzerland","Iraq","Females","Total","Asylum applicant","Person","20",""
"2015M02","Switzerland","Syria","Males","Total","Asylum applicant","Person","100",""
"2015M02","Switzerland","Syria","Females","Total","Asylum applicant","Person","55",""
"2015M03","Belgium","Albania","Males","Total","Asylum applicant","Person","35",""
"2015M03","Belgium","Albania","Females","Total","Asylum applicant","Person","35",""
"2015M03","Belgium","Serbia","Males","Total","Asylum applicant","Person","20",""
"2015M03","Belgium","Serbia","Females","Total","Asylum applicant","Person","20",""
"2015M03","Belgium","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","50",""
"2015M03","Belgium","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","35",""
"2015M03","Belgium","Russia","Males","Total","Asylum applicant","Person","80",""
"2015M03","Belgium","Russia","Females","Total","Asylum applicant","Person","65",""
"2015M03","Belgium","Extra EU-28","Males","Total","Asylum applicant","Person","1,125",""
"2015M03","Belgium","Extra EU-28","Females","Total","Asylum applicant","Person","620",""
"2015M03","Belgium","Eritrea","Males","Total","Asylum applicant","Person","15",""
"2015M03","Belgium","Eritrea","Females","Total","Asylum applicant","Person","5",""
"2015M03","Belgium","Afghanistan","Males","Total","Asylum applicant","Person","115",""
"2015M03","Belgium","Afghanistan","Females","Total","Asylum applicant","Person","15",""
"2015M03","Belgium","Pakistan","Males","Total","Asylum applicant","Person","35",""
"2015M03","Belgium","Pakistan","Females","Total","Asylum applicant","Person","5",""
"2015M03","Belgium","Iraq","Males","Total","Asylum applicant","Person","80",""
"2015M03","Belgium","Iraq","Females","Total","Asylum applicant","Person","30",""
"2015M03","Belgium","Syria","Males","Total","Asylum applicant","Person","140",""
"2015M03","Belgium","Syria","Females","Total","Asylum applicant","Person","100",""
"2015M03","Germany (until 1990 former territory of the FRG)","Albania","Males","Total","Asylum applicant","Person","1,885",""
"2015M03","Germany (until 1990 former territory of the FRG)","Albania","Females","Total","Asylum applicant","Person","1,130",""
"2015M03","Germany (until 1990 former territory of the FRG)","Serbia","Males","Total","Asylum applicant","Person","1,485",""
"2015M03","Germany (until 1990 former territory of the FRG)","Serbia","Females","Total","Asylum applicant","Person","1,350",""
"2015M03","Germany (until 1990 former territory of the FRG)","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","7,880",""
"2015M03","Germany (until 1990 former territory of the FRG)","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","3,840",""
"2015M03","Germany (until 1990 former territory of the FRG)","Russia","Males","Total","Asylum applicant","Person","185",""
"2015M03","Germany (until 1990 former territory of the FRG)","Russia","Females","Total","Asylum applicant","Person","185",""
"2015M03","Germany (until 1990 former territory of the FRG)","Extra EU-28","Males","Total","Asylum applicant","Person","21,525",""
"2015M03","Germany (until 1990 former territory of the FRG)","Extra EU-28","Females","Total","Asylum applicant","Person","10,500",""
"2015M03","Germany (until 1990 former territory of the FRG)","Eritrea","Males","Total","Asylum applicant","Person","240",""
"2015M03","Germany (until 1990 former territory of the FRG)","Eritrea","Females","Total","Asylum applicant","Person","75",""
"2015M03","Germany (until 1990 former territory of the FRG)","Afghanistan","Males","Total","Asylum applicant","Person","705",""
"2015M03","Germany (until 1990 former territory of the FRG)","Afghanistan","Females","Total","Asylum applicant","Person","220",""
"2015M03","Germany (until 1990 former territory of the FRG)","Pakistan","Males","Total","Asylum applicant","Person","220",""
"2015M03","Germany (until 1990 former territory of the FRG)","Pakistan","Females","Total","Asylum applicant","Person","25",""
"2015M03","Germany (until 1990 former territory of the FRG)","Iraq","Males","Total","Asylum applicant","Person","850",""
"2015M03","Germany (until 1990 former territory of the FRG)","Iraq","Females","Total","Asylum applicant","Person","340",""
"2015M03","Germany (until 1990 former territory of the FRG)","Syria","Males","Total","Asylum applicant","Person","3,535",""
"2015M03","Germany (until 1990 former territory of the FRG)","Syria","Females","Total","Asylum applicant","Person","1,085",""
"2015M03","France","Albania","Males","Total","Asylum applicant","Person","115",""
"2015M03","France","Albania","Females","Total","Asylum applicant","Person","95",""
"2015M03","France","Serbia","Males","Total","Asylum applicant","Person","25",""
"2015M03","France","Serbia","Females","Total","Asylum applicant","Person","25",""
"2015M03","France","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","380",""
"2015M03","France","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","240",""
"2015M03","France","Russia","Males","Total","Asylum applicant","Person","140",""
"2015M03","France","Russia","Females","Total","Asylum applicant","Person","165",""
"2015M03","France","Extra EU-28","Males","Total","Asylum applicant","Person","3,810",""
"2015M03","France","Extra EU-28","Females","Total","Asylum applicant","Person","2,280",""
"2015M03","France","Eritrea","Males","Total","Asylum applicant","Person","55",""
"2015M03","France","Eritrea","Females","Total","Asylum applicant","Person","20",""
"2015M03","France","Afghanistan","Males","Total","Asylum applicant","Person","65",""
"2015M03","France","Afghanistan","Females","Total","Asylum applicant","Person","15",""
"2015M03","France","Pakistan","Males","Total","Asylum applicant","Person","160",""
"2015M03","France","Pakistan","Females","Total","Asylum applicant","Person","5",""
"2015M03","France","Iraq","Males","Total","Asylum applicant","Person","125",""
"2015M03","France","Iraq","Females","Total","Asylum applicant","Person","125",""
"2015M03","France","Syria","Males","Total","Asylum applicant","Person","120",""
"2015M03","France","Syria","Females","Total","Asylum applicant","Person","105",""
"2015M03","Italy","Albania","Males","Total","Asylum applicant","Person","25",""
"2015M03","Italy","Albania","Females","Total","Asylum applicant","Person","5",""
"2015M03","Italy","Serbia","Males","Total","Asylum applicant","Person","10",""
"2015M03","Italy","Serbia","Females","Total","Asylum applicant","Person","5",""
"2015M03","Italy","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","30",""
"2015M03","Italy","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","15",""
"2015M03","Italy","Russia","Males","Total","Asylum applicant","Person","5",""
"2015M03","Italy","Russia","Females","Total","Asylum applicant","Person","5",""
"2015M03","Italy","Extra EU-28","Males","Total","Asylum applicant","Person","4,955",""
"2015M03","Italy","Extra EU-28","Females","Total","Asylum applicant","Person","550",""
